Name,# First name,# Last name
סטופל,0,3
סטוקהולם,0,0
סטוקטון,0,0
סטורזי,0,1
סטיב,2,0
סטיבי,0,0
סטיבן,4,0
סטיבנס,0,0
סטיבנסון,0,0
סטיג,0,0
סטיוארט,0,0
סטיוון,0,0
סטיווען,0,0
סטיין,0,0
סטיינבק,0,0
סטיל,0,0
סטילטיס,0,0
סטין,0,0
סטל,0,1
סטלאן,0,0
סטלה,1,0
סטלין,0,0
סטלמך,0,0
סטלקול,0,1
סטמרי,0,2
סטן,0,0
סטניסלב,0,0
סטנלי,1,0
סטפאני,0,0
סטפן,0,0
סטפנו,0,0
סטפני,0,0
סטפקה,0,0
סטראוס,0,0
סטרוגו,0,1
סטרוגנו,0,3
סטרווינסקי,0,0
סטרויסקי,0,0
סטרום,0,0
סטרוק,0,1
סטרטינר,0,1
סטריט,0,0
סטריק,0,0
סטריקוב,0,1
סטריקובסקי,0,1
סטרכילביץ,0,0
סטשבסקי,0,0
סי,0,0
סיאג,0,1
סיאגה,0,3
סיאם,0,4
סיאנוס,0,0
סיאני,0,3
סיבוני,0,1
סיביל,0,0
סיבק,0,1
סיגון,0,1
סיגורני,0,0
סיגלית,12,0
סיגלר,0,1
סיד,0,0
סידא,0,3
סידה,0,1
סידון,0,0
סידי,0,3
סידיוס,0,0
סיזאר,1,0
סיזיפוס,0,0
סיטבון,0,0
סיטון,0,4
סיטן,0,1
סייאב,1,0
סייאם,0,1
סייג,0,2
סייד,2,0
סיידוף,0,1
סיימא,0,1
סיינט,0,0
סיינפלד,0,0
סייץ,0,1
סיל,0,3
סילאגי,0,1
סילבה,0,0
סילביאן,0,0
סילביאנה,1,0
סילביה,3,0
סילביו,0,0
סילבן,0,0
סילבסטר,0,0
סילבצקי,0,2
סילבר,0,2
סילודוך,0,0
סילמן,0,1
סילנפא,0,0
סילס,0,2
סילש,0,2
סימה,12,0
סימונה,4,0
סימונס,0,1
סימיניאן,0,3
סימיס,0,2
סימן,1,0
סימנה,0,2
סימנון,0,0
סימני,0,1
סימס,0,0
סימקין,0,1
סין,0,0
סינאוני,0,1
סינג,0,0
סינדרוביץ',0,0
סינדרלה,0,0
סינואני,0,1
סינטרה,0,0
סיניבר,0,1
סינקלר,0,0
סיסו,0,1
סיסי,0,0
סיסיל,1,0
סיף,0,0
סיפרט,0,0
סיקיירוס,0,0
סיקרון,0,1
סירא,0,0
סיראנו,0,0
סירה,0,2
סירוטה,0,4
סיריוס,0,0
סירייה,0,1
סיריל,0,0
סירקוביץ,0,0
סירקין,0,1
סירקיס,0,1
סיתונית,0,0
סכיס,0,2
סכס,0,1
סלאימה,0,1
סלאסי,0,0
סלב,0,0
סלבדור,0,0
סלבה,2,0
סלבין,0,0
סלביק,1,0
סלדון,0,0
סלוא,0,0
סלובודן,0,0
סלוודור,0,0
סלומ,0,8
סלום,0,4
סלומה,0,0
סלומון,0,27
סלומי,0,1
סלונים,0,6
סלונימסקי,0,0
סלוצקי,0,0
סלוקי,0,4
סלור,0,1
סלזאר,0,0
סלזר,0,0
סלחון,0,3
סלטו,0,8
סלטון,0,4
סלי,1,0
סליבא,0,1
סלייטר,0,0
סלילת,0,2
סלין,0,0
סלית'רין,0,0
סלם,0,3
סלמון,0,2
סלמי,0,1
סלמן,0,24
סלנט,0,4
סלעי,0,1
סלפוי,0,12
סלקינסון,0,0
סלשי,0,0
סם,1,0
סמאח,2,0
סמארה,0,10
סמברג,0,1
סמדר,18,0
סמו,0,1
סמוגורה,0,7
סמוחה,0,1
סמוך,0,2
סמוכה,0,4
סמונובס,0,0
סמור,0,1
סמוראי,0,3
סמט,0,2
סמי,16,0
סמיאטיצקי,0,0
סמיון,1,0
סמיונוב,0,2
סמיח,4,0
סמילה,0,1
סמילנסקי,0,0
סמימי,0,1
סמיסלוב,0,0
סמיר,13,0
סמירה,1,0
סמית,0,0
סמית',0,0
סמל,0,2
סממה,0,5
סמנר,0,0
סמנתה,0,0
סמסולו,0,0
סמסון,0,5
סמעאן,0,9
סמר,2,0
סמרה,0,1
סנא,3,0
סנאא,2,0
סנאי,0,2
סנאית,0,0
סנאנס,0,0
סנד,0,0
סנדה,0,2
סנדומירסקי,0,2
סנדי,1,0
סנדלר,0,3
סנדר,0,3
סנדרה,2,0
סנדרוביץ,0,1
סנדרין,2,0
סנדרלנד,0,0
סנדרס,0,2
סנדרסון,0,0
סנה,0,0
סנונו,0,1
סנונית,0,0
סנופ,0,0
סנחריב,0,0
סני,1,0
סניה,0,0
סניטקו,0,1
סנייפ,0,0
סנינה,0,1
סנעאללה,0,4
סנפורד,0,2
סנקביץ',0,0
סנקה,0,0
סנש,0,0
ססיל,0,0
ססיליה,0,0
סספורטס,0,0
ססק,0,0
סע,0,0
סעאדה,1,0
סעאדי,0,0
סעאיד,0,1
סעאידה,0,4
סעב,0,3
סעד,0,2
סעדה,0,2
סעדון,0,6
סעדי,0,10
סעדיה,0,4
סעוד,1,0
סעידה,0,1
סף,0,2
ספא,1,0
ספדי,0,8
ספורטס,0,12
ספורי,0,7
ספורנו,0,0
ספורצה,0,0
ספטימיוס,0,0
ספיאשוילי,0,2
ספיבק,0,3
ספייאן,1,0
ספייה,0,2
ספייסר,0,1
ספייק,0,0
ספילברג,0,0
ספינזי,0,0
ספינרד,0,2
ספיץ,0,0
ספירשטיין,0,3
ספנסר,0,0
ספצ'ק,0,6
ספקטור,0,3
ספר,0,0
ספרא,0,1
ספרבי,0,2
ספרד,0,1
ספריס,0,0
ספרמורט,0,0
ספרן,0,4
סקאיף,0,0
סקאלר,0,0
סקברר,0,4
סקוט,0,0
סקופ,0,2
סקייווקר,0,0
סקילאצי,0,0
סקל,0,1
סקלאר,0,0
סקלסקי,0,1
סקנדינביה,0,0
סקס,0,3
סקפה,0,1
סקר,0,1
סקרבניק,0,3
סקשטיין,0,1
סראס,0,0
סרג',1,0
סרג'ו,0,0
סרג'יו,0,0
סרגון,0,0
סרגוסי,0,2
סרגי,1,0
סרגיו,0,0
סרגיי,1,0
סרגין,0,1
סרגיסאן,0,1
סרגני,0,2
סרוב,0,3
סרוג'י,0,2
סרוונטס,0,0
סרויא,0,3
סרולוביץ,0,2
סרוסי,0,6
סרוק,0,0
סרז',0,0
סרחאט,0,0
סרחיו,2,0
סריזדה,0,1
סרינה,0,0
סרן,0,1
סרנגה,0,0
סרני,0,0
סרסור,0,1
סרפינסקי,0,0
סרקוזי,0,0
סשה,0,0
סתיו,0,3
סתייתי,0,1
סתר,0,0
ע.,0,1
עאבד,0,4
עאבדין,0,3
עאהד,2,0
עאיד,3,0
עאסי,0,8
עאסם,2,0
עאקלה,0,1
עב,0,0
עבאדי,0,8
עבאסי,0,1
עבדאלג'ני,0,1
עבדאלגני,0,1
עבדאלחי,0,0
עבדאלכרי,3,0
עבדאלסלא,2,0
עבדאלסלם,1,0
עבדאלעאל,0,1
עבדול,0,1
עבדולג'ני,0,1
עבדוליי,0,0
עבדוללה,0,0
עבדי,0,6
עבדיאל,0,0
עבדל,0,1
עבדללה,1,0
עבדלסתאר,2,0
עבדלראוף,1,0
עבו,0,2
עבודי,0,0
עביד,1,0
עבידאת,0,2
עבליני,0,1
עבסי,1,0
עברון,0,6
עבריה,0,0
עג'אג',0,2
עגיב,0,2
עד,0,0
עדווי,0,2
עדוי,0,5
עדולם,0,0
עדיאל,4,0
עדיאלה,0,0
עדיה,0,0
עדיהו,0,0
עדילה,1,0
עדינה,3,0
עדיני,0,7
עדיקה,0,1
עדית,5,0
עדן,3,0
עדנאן,4,0
עדנה,11,0
עדני,0,4
עדנן,0,0
עדס,0,0
עדעד,0,0
עדשה,0,1
עואד,0,8
עוגן,0,0
עודדה,1,0
עודתאללה,0,1
עווד,0,7
עווידה,0,7
עווני,1,0
עוזה,0,0
עוזי,28,0
עוזיה,0,0
עוזיהו,0,1
עוזית,0,0
עוזרי,0,11
עויד,1,0
עולה,1,0
עוליאל,0,0
עומאר,0,0
עומסי,0,2
עומרית,0,0
עון,0,1
עונאללה,0,2
עונג,0,1
עוסמאן,0,3
עופרה,3,0
עופרית,0,0
עוקב,0,1
עוקבה,1,0
עוקל,0,1
עורבי,0,0
עורוק,0,4
עורקבי,0,1
עושרת,0,1
עות'מאן,0,0
עותמי,0,0
עז,2,0
עזאר,0,1
עזאת,3,0
עזוז,0,2
עזור,0,0
עזורה,0,16
עזורי,0,5
עזי,0,1
עזיאל,0,1
עזיז,2,0
עזיזיאן,0,3
עזיקרי,0,0
עזית,0,0
עזראל,0,0
עזרי,0,1
עזריאלה,0,0
עזריאלי,0,1
עזרן,0,3
עזת,0,1
עטא,0,0
עטאללה,0,3
עטאף,1,0
עטואן,0,1
עטוה,1,0
עטיה,0,9
עטר,0,3
עטרה,5,0
עטרי,0,3
עטרת,0,0
עטשי,0,2
עיאשה,0,1
עיאשי,0,1
עיבל,0,0
עיד,0,10
עידאן,0,1
עידה,0,0
עידו,25,0
עידית,16,0
עיון,0,5
עיזאת,1,0
עיטם,0,0
עייאט,0,1
עיילבוני,0,0
עיינה,1,0
עייש,0,1
עילוטי,0,2
עילי,3,0
עילית,3,0
עימאד,5,0
עימראן,0,1
עין,0,0
עינבל,3,0
עינבר,1,0
עיני,0,8
עיניין,0,0
עינן,2,0
עיסאוי,0,1
עיסאם,5,0
עיסה,0,1
עירא,1,0
עיראקי,0,5
עירון,0,0
עיריה,0,0
עירית,11,0
עירן,4,0
עירפאן,1,0
עישר,0,1
על,0,2
עלאאלדין,0,0
עלאוי,0,2
עלו,0,0
עלוש,0,0
עלושי,0,1
עליאן,0,5
עליאש,0,1
עליה,0,1
עליוה,0,1
עליז,1,0
עלימי,1,0
עליסה,0,0
עלמה,1,0
עם,0,0
עמארנה,0,2
עמאש,0,3
עמאשה,0,1
עמבר,0,1
עמדין,0,0
עמו,0,1
עמוסי,0,2
עמור,0,0
עמיאור,0,1
עמיד,0,0
עמידור,0,7
עמידרור,0,0
עמיהוד,5,0
עמיטל,0,0
עמיל,20,0
עמילות,15,0
עמילי,9,0
עמינדב,4,0
עמיעוז,0,0
עמיעז,0,0
עמיצור,0,0
עמירה,0,3
עמירי,0,0
עמירן,0,0
עמישי,1,0
עמלות,0,0
עמליה,6,0
עמנואל,19,0
עמנואלה,0,0
עמרו,0,0
עמרי,15,0
עמרמי,0,2
עמרן,0,4
עמרני,0,6
ען,0,0
ענב,0,1
ענבי,0,2
ענזה,0,1
ענח',0,0
עניא,0,1
ענינא,1,0
ענן,2,0
ענניה,0,0
ענר,2,0
ענת,84,0
עסא,0,2
עסאם,8,0
עסאף,0,1
עסבה,0,3
עסיס,0,2
עסל,0,1
עסלה,0,1
עסליה,0,2
עפאים,0,1
עפגין,0,1
עפיפי,0,1
עפרה,12,0
עפרון,0,0
עפרוני,0,2
עפרונית,0,0
עפרי,0,5
עפרת,0,0
עציון,0,4
עציונה,0,0
עציוני,0,1
עציץ,0,2
עצמונה,0,0
עצמי,0,1
עקילוב,0,0
עקילס,0,0
עקירב,0,1
עקל,0,6
עקנין,0,0
עקפה,0,1
עקרבי,0,4
עקריש,0,1
עראבי,0,1
עראף,0,2
עראר,0,0
ערארה,0,1
ערבה,0,1
ערגה,1,0
ערד,0,7
ערו,0,1
ערוא,0,0
ערווה,1,0
ערוסי,0,0
ערטול,0,4
ערי,1,0
ערין,0,0
עריקאת,0,0
ערמון,0,1
ערמוני,0,2
ערמוש,0,2
ערנית,0,0
ערער,0,1
ערפאת,0,3
ערפה,0,0
ערקובי,0,2
עשור,0,3
עשוש,0,2
עשיאל,0,0
עשראווי,0,0
עשת,0,2
עתאמלה,0,6
עתאמני,0,2
עתי,2,0
עתליה,0,0
עתמאני,0,1
עתני,0,0
עתניאל,0,0
פ,0,1
פאביו,0,0
פאבל,0,0
פאבלו,0,0
פאדיה,3,0
פאדמה,0,0
פאהד,0,2
פאהום,0,5
פאו,0,0
פאוזי,2,0
פאול,1,0
פאולה,0,0
פאולו,0,0
פאולינג,0,0
פאונד,0,0
פאוסט,0,0
פאור,0,2
פאט,0,0
פאטמה,3,0
פאיז,6,0
פאייז,1,0
פאייט,0,0
פאכר,1,0
פאל,0,2
פאלוך,0,1
פאלי,0,0
פאליק,0,1
פאמוק,0,0
פאנו,0,0
פאנוס,0,3
פאני,2,0
פאס,0,0
פאעור,0,1
פאפו,0,1
פאפון,0,0
פאפן,0,0
פאראדיי,0,0
פאראקאן,0,0
פארוק,0,0
פארי,0,1
פאריס,0,0
פארן,0,2
פארק,0,0
פארקס,0,0
פארקר,0,0
פאשב,0,0
פאתאי,0,1
פאתן,2,0
פבה,0,2
פביאן,1,0
פביולה,0,0
פבל,4,0
פבלו,0,0
פבלוב,0,0
פבריקנט,0,1
פגי,3,0
פגיאן,0,1
פגירסקי,0,1
פדה,0,1
פדהאל,0,2
פדהצור,0,0
פדואל,0,0
פדידה,0,5
פדילה,0,4
פדלון,0,3
פדן,0,1
פדר,0,9
פדריקו,0,0
פהד,3,0
פהים,1,0
פהמי,1,0
פואד,14,0
פואה,0,1
פואנקרה,0,0
פוארטי,0,0
פוג'ימורי,0,0
פוגימורי,0,0
פוגל,0,12
פוגץ,0,1
פוד,0,0
פודגייצקי,0,1
פודורובסקי,0,1
פודי,0,1
פוזנר,0,3
פוט,0,0
פוטוק,0,0
פוטוריאן,0,1
פוטין,0,0
פוטר,0,2
פוטשניק,0,8
פויירינג,0,2
פויכטונגר,0,0
פויסטרו,0,1
פול,0,3
פולאקביץ,0,1
פולארד,0,0
פולג,0,2
פולגאר,0,0
פולגר,0,1
פולדי,0,0
פולונסקי,0,2
פולוס,0,0
פולוק,0,0
פולחנסיו,0,0
פולט,0,2
פולטין,0,0
פוליאק,0,3
פוליאקוב,0,2
פוליבודה,0,2
פולין,0,1
פולינה,0,0
פוליצר,0,0
פוליקר,0,0
פולישוק,0,0
פולמן,0,3
פולנסקי,0,0
פולסקי,0,1
פולצ'ק,0,2
פולק,0,9
פולר,0,0
פומיפון,0,0
פומפידו,0,0
פומפיוס,0,0
פומרוק,0,0
פומרנץ,0,0
פון,0,0
פונד,0,2
פונדמינסקי,0,3
פונדק,0,1
פונטי,0,0
פוני,0,2
פונס,0,0
פונקלשטיין,0,2
פוס,0,0
פוסטי,0,1
פוסטרנק,0,4
פועה,0,0
פופיאה,0,0
פופיאנוס,0,0
פופר,0,2
פופרוגין,0,1
פוצ'יני,0,0
פוקנר,0,0
פוקס,0,16
פוקרא,0,4
פור,0,0
פוראני,0,1
פורג,0,0
פורגס,0,1
פורד,0,0
פורוש,0,0
פורז,0,1
פורטל,0,1
פורטר,0,0
פורי,0,1
פוריאן,0,0
פוריס,0,5
פורמן,0,6
פורסטר,0,0
פורר,0,7
פורשיה,0,0
פורשנר,0,0
פורת,0,30
פושקין,0,0
פזטל,0,3
פזי,1,0
פזית,10,0
פחטר,0,1
פחימה,0,2
פחרי,0,0
פט,0,0
פטום,0,3
פטי,0,0
פטל,0,6
פטליורה,0,0
פטמן,0,2
פטן,0,0
פטקביץ',0,0
פטרוסיאן,0,0
פטריס,0,0
פטריסיה,1,0
פטריק,2,0
פטרן,0,0
פיאדה,0,2
פיאז'ה,0,0
פיאלה,0,1
פיבלביץ,0,1
פיגדור,0,1
פיגוארדו,0,0
פיגל,0,4
פיגנבוים,0,1
פידא,1,0
פידה,1,0
פידל,0,0
פיו,0,0
פיודור,0,0
פיודורובנה,0,0
פיוטר,1,0
פיורלה,0,0
פיזנטי,0,8
פיט,0,0
פיטוסי,0,0
פיטר,0,0
פיטרמן,0,1
פיי,0,1
פייביש,0,3
פייבל,0,0
פייג,0,1
פייג',0,0
פייגין,0,1
פייגלין,0,1
פייט,0,3
פייטרו,0,0
פייל,0,4
פיין,0,4
פיינברג,0,1
פיינגולד,0,4
פיינטוך,0,3
פיינמן,0,0
פיינס,0,0
פיינסוד,0,0
פיינסטיין,0,0
פיינר,0,1
פיינשטיין,0,4
פייס,0,2
פייפר,0,1
פייצל,0,0
פייצר,0,0
פייראבנד,0,0
פיירו,2,0
פיירוז,0,0
פיירלואיג'י,0,0
פיית',0,0
פיל,0,0
פילדס,0,0
פילו,0,5
פילובסקי,0,1
פילוסוף,0,3
פיליאבסקי,0,1
פילידור,0,0
פיליפ,3,0
פיליפו,0,0
פיליפוס,0,0
פיליפס,0,0
פילמור,0,0
פילמר,0,0
פילץ,0,2
פילרסדורף,0,1
פים,0,0
פינברג,0,6
פינגולד,0,0
פינגרהוט,0,2
פינגרר,0,5
פינושה,0,0
פינחס,3,0
פינטו,0,3
פינטר,0,0
פיני,7,0
פיניאן,0,1
פינס,0,4
פינסקי,0,0
פינסקר,0,0
פינפטר,0,1
פינץ,0,1
פינצ'וק,0,1
פינצבסקי,0,2
פינצוק,0,0
פינצי,0,1
פינק,0,13
פינקוביץ,0,1
פינקוס,0,0
פינקל,0,0
פינקלש,0,0
פינקלשטיי,0,0
פינקלשטיין,0,13
פיס,0,1
פיסחוב,0,1
פיסטל,0,1
פיסינגר,0,0
פיסצקי,0,0
פיפה,0,0
פיצ'ון,0,1
פיצג'רלד,0,0
פיק,0,6
פיקובסקי,0,1
פיקוס,0,3
פיקל,0,2
פיקר,1,0
פיראן,0,1
פיראנדלו,0,0
פירוזמן,0,2
פירון,0,7
פירוס,0,1
פירט,0,6
פיריאן,0,1
פירס,0,0
פירסון,0,0
פירסט,0,1
פירר,0,1
פיש,0,3
פישביין,0,2
פישהנדלר,0,1
פישונט,0,0
פישל,0,1
פישלר,0,2
פישמן,0,10
פכטהלט,0,1
פכטר,0,1
פכנר,0,0
פכר,0,2
פל,0,0
פלאביה,0,0
פלאוט,0,0
פלאוטוס,0,0
פלאט,0,0
פלאטו,0,0
פלאי,1,0
פלאית,1,0
פלאסידו,0,0
פלביאן,0,2
פלביוס,0,0
פלבר,0,0
פלגי,0,1
פלד,0,26
פלדה,0,4
פלדור,0,2
פלדיו,0,0
פלדינגר,0,1
פלדמוס,0,1
פלדמן,0,20
פלדסטיין,0,0
פלדשו,0,0
פלדשטיין,0,1
פלוג,0,0
פלוטניק,0,0
פלוטקין,0,1
פלויד,0,0
פלוינסקי,0,1
פלום,0,1
פלומו,0,1
פלומנבום,0,1
פלוס,0,2
פלוסקונוס,0,2
פלור,0,0
פלוריאנוס,0,0
פלורן,0,0
פלורנט,0,3
פלורנס,1,0
פלושניק,0,1
פלח,0,0
פלט,0,0
פלטיאל,0,0
פלטר,0,1
פליגלמן,0,1
פליישר,0,5
פלין,0,0
פלינדרס,0,0
פלינט,0,0
פליניוס,0,0
פלינר,0,3
פליס,0,1
פליסר,0,1
פליפה,0,0
פליק,0,1
פליקס,5,0
פליקר,0,1
פלם,0,1
פלמה,0,0
פלמון,0,3
פלמינג,0,0
פלמר,0,0
פלנטר,0,1
פלס,0,15
פלסבורג,0,1
פלסנפלד,0,0
פלפול,0,2
פלפטין,0,0
פלפל,0,0
פלפלי,0,2
פלפס,0,0
פלץ,0,3
פלצי,0,4
פלק,0,1
פלקס,0,0
פלקר,0,0
פלר,0,2
פלשן,0,1
פמינה,0,0
פמלה,0,0
פן,0,1
פנאדקה,0,2
פנדריך,0,1
פנה,0,2
פנחסוב,0,1
פנחסי,0,3
פנטו,0,0
פני,1,0
פניה,0,0
פנינה,15,0
פניני,0,4
פנירי,0,1
פנלופה,0,0
פנסו,0,1
פנסטר,0,0
פנסילבניה,0,0
פנץ,0,2
פנצ'ו,0,0
פנצ'ינה,0,1
פנקייביץ,0,0
פנקס,0,10
פנר,0,1
פסו,0,2
פסט,0,1
פסטינגר,0,3
פסטר,0,0
פסטרנק,0,4
פסי,0,7
פסיה,0,0
פסיכה,0,0
פסקא,0,7
פסקל,0,2
פעמוני,0,0
פפא,0,0
פפגנו,0,0
פפה,0,1
פפיא,0,1
פפיסמדוב,0,1
פפיצר,0,0
פפנהיים,0,0
פפקין,0,0
פפר,0,8
פפרברג,0,2
פק,0,1
פקארד,0,0
פקס,0,5
פר,0,0
פראג,0,5
פראג',0,1
פראטקין,0,3
פראן,0,2
פראנז,0,0
פראנצ'סקה,0,0
פראנק,0,0
פראנקל,0,0
פראס,4,0
פראסקוויצ'יוס,0,0
פרארי,0,0
פראתי,0,0
פרבדה,0,1
פרבז,0,0
פרבמן,0,2
פרבר,0,2
פרגו,0,1
פרגמנט,0,1
פרגר,0,0
פרגרמן,0,0
פרד,0,0
פרדו,0,6
פרדי,1,0
פרדילוב,0,0
פרדינן,0,0
פרדיננד,0,0
פרדיס,0,1
פרדלסקי,0,1
פרדס,0,1
פרדריק,0,0
פרהוד,0,3
פרו,0,1
פרובוס,0,0
פרוטגורס,0,0
פרוטיץ,0,3
פרויליך,0,1
פרוימוביץ,0,2
פרוינד,0,4
פרוכט,0,2
פרוכטמן,0,6
פרוכטר,0,2
פרום,0,5
פרומה,1,0
פרומוביץ,0,3
פרומקין,0,1
פרוסט,0,2
פרוספר,1,0
פרופ',0,0
פרוקופייב,0,0
פרזאן,0,10
פרזנטי,0,5
פרזנצ'בסקי,0,2
פרחה,0,0
פרחיה,0,0
פרחית,0,0
פרט,0,12
פרטינקס,0,0
פריאל,0,5
פריאנטה,0,1
פריאנטי,0,0
פריבס,0,0
פריג,0,2
פרידה,0,0
פרידום,0,0
פרידון,0,1
פרידל,0,1
פרידלין,0,1
פרידלנד,0,2
פרידלנדר,0,0
פרידלר,0,3
פרידמן,0,45
פרידן,0,0
פרידפרטיג,0,1
פרידריך,0,0
פריז,0,1
פריזמנט,0,0
פריטי,0,0
פריטל,0,0
פריטש,0,1
פרייז,0,0
פרייז'ר,0,0
פרייזר,0,0
פרייטג,0,1
פרייליך,0,4
פריימן,0,6
פריינטי,0,1
פרייס,0,5
פרייצייט,0,0
פרימאקוב,0,0
פרימו,0,1
פרימן,0,3
פרימס,0,3
פרינץ,0,4
פריס,0,1
פריסטלי,0,0
פריצקי,0,2
פריצקר,0,0
פריקלס,0,0
פריש,0,9
פרישברג,0,1
פרישטיק,0,1
פרישמן,0,0
פרישתה,0,1
פרך,0,1
פרל,0,4
פרלוב,0,2
פרלוק,0,0
פרלמוטר,0,6
פרלמן,0,2
פרלרוט,0,0
פרמון,0,1
פרמינגר,0,2
פרמנידס,0,0
פרן,0,1
פרנטקי,1,0
פרניו,0,0
פרננדו,0,0
פרנס,0,4
פרנסואה,0,0
פרנסואז,0,0
פרנסיס,0,0
פרנסיסקו,0,0
פרנסס,0,0
פרנץ,0,1
פרנצ'סקו,0,0
פרנציסקוס,0,0
פרנק,0,6
פרנקו,0,6
פרנקל,0,19
פרנקלין,0,0
פרנקנשטיין,0,0
פרנקפורטר,0,0
פרס,0,11
פרסאוס,0,0
פרסי,0,2
פרסיק,0,4
פרסיקו,0,1
פרסלי,0,0
פרסלר,0,2
פרסמן,0,0
פרספונה,0,0
פרסקי,0,1
פרעה,0,0
פרפל,0,1
פרפלי,0,0
פרפרי,0,2
פרצוב,0,1
פרקטר,0,0
פרקיס,0,0
פרקש,0,6
פררו,0,0
פרשי,0,0
פרשני,0,1
פרשקר,0,1
פרתם,0,1
פשדצקי,0,1
פשנל,0,0
פשרל,0,0
פת,0,1
פתואל,0,0
פתחאללה,1,0
פתחי,6,0
צ,0,0
צ.,0,0
צ'אבי,0,0
צ'אושו,0,0
צ'אושסקו,0,0
צ'אן,0,0
צ'אנג,0,0
צ'אנסי,0,0
צ'אפק,0,0
צ'אק,0,0
צ'ארלי,0,0
צ'ארלס,0,0
צ'וויק,0,0
צ'חנובר,0,0
צ'ט,0,0
צ'יאנג,0,0
צ'יגורין,0,0
צ'יזיק,0,1
צ'יימברס,0,0
צ'ייני,0,0
צ'ייס,0,0
צ'ייקובסקי,0,0
צ'ינג,0,0
צ'ינגיז,0,0
צ'יפרוט,0,1
צ'יק,0,0
צ'כנוביץ,0,0
צ'לנוב,0,0
צ'מברליין,0,0
צ'ן,0,0
צ'נדלר,0,0
צ'ס,0,0
צ'פמן,0,0
צ'פניק,0,5
צ'צ'יק,0,2
צ'קול,0,1
צ'רבוניץ,0,0
צ'רטוק,0,1
צ'רטקוב,0,4
צ'ריקובר,0,0
צ'רלטון,0,0
צ'רלי,1,0
צ'רנומורסקי,0,0
צ'רסון,0,0
צאבר,1,0
צאדק,0,0
צאושסקו,0,0
צאיג,0,2
צאל,0,3
צאלה,0,0
צאלון,0,0
צאלח,0,0
צארלס,0,0
צבאן,0,1
צביאל,0,0
צביאלה,0,0
צביה,10,0
צביקל,0,17
צבן,0,0
צבע,0,3
צבר,0,3
צברי,0,19
צדאקתי,0,0
צדיקוב,0,0
צדיקי,0,1
צדיקריו,0,2
צדק,0,0
צדקה,0,2
צדקיה,0,0
צדקיהו,0,2
צדרבוים,0,5
צהל,1,0
צהלה,2,0
צוברי,0,6
צוובנר,0,1
צוייג,0,1
צולי,0,0
צולמן,0,0
צומן,0,2
צונץ,0,1
צוף,0,0
צופי,1,0
צופין,0,0
צופית,1,0
צוק,0,6
צוקית,0,0
צוקר,0,6
צוקרטורט,0,0
צוקרמן,0,10
צורי,5,0
צוריאנו,0,1
צוריה,0,0
צורית,0,0
צורן,0,2
צורף,0,9
צחור,0,1
צחורה,0,0
צחורי,0,1
צחורית,0,0
צחיאגיין,0,0
צחייק,0,1
צחית,1,0
צחר,0,0
ציאון,0,1
ציבולבה,0,0
ציבולסקי,0,0
ציבין,0,5
ציגי,0,0
ציגלאוב,0,1
ציגלמן,0,0
ציגלר,0,3
צידון,0,1
ציונה,2,0
ציונוב,0,2
ציוני,0,3
ציזלינג,0,0
ציטבר,0,1
ציטלין,0,1
צייגר,0,8
ציימברס,0,0
צילה,2,0
צילר,0,1
צימל,0,0
צימן,0,1
צימרינג,0,4
צימרמן,0,5
צין,0,3
צינמן,0,1
צינקלר,0,1
ציפוק,0,5
ציפורה,4,0
ציפי,5,0
ציפרסון,0,2
ציציאן,0,1
צירלין,0,1
צלטנר,0,1
צליוק,0,1
צליל,0,0
צלילה,0,0
צלקה,0,3
צלר,0,1
צלרינג,0,1
צמחוני,0,1
צמיר,0,3
צמל,0,1
צנז,0,1
צנטלר,0,2
צנעני,0,3
צנציפר,0,0
צנשטכר,0,0
צעלוק,0,1
צפדי,0,0
צפדיה,0,1
צפון,0,2
צפוני,0,3
צפורה,6,0
צפיר,0,0
צפניה,1,0
צפנת,1,0
צפרוני,0,2
צפרירה,1,0
צפרירי,0,1
צפרירית,0,0
צפת,0,0
צצקס,0,1
צרור,0,3
צרנובילסקי,0,1
צרני,0,2
צרפ,0,2
צרף,0,2
צרפתי,0,10
צרצי,0,1
קאבילה,0,0
קאדרי,0,2
קאהר,0,0
קאודרס,0,0
קאוובטה,0,0
קאוול,0,0
קאוקג'י,0,0
קאזאן,0,0
קאזם,0,0
קאין,0,1
קאלה,0,0
קאלו,0,0
קאלטר,0,0
קאליבן,0,0
קאמינגס,0,0
קאמפו,0,0
קאנו,0,0
קאנט,0,0
קאסה,0,1
קאסטרו,1,0
קאפוש,0,1
קאפח,0,2
קארו,0,0
קארוס,0,0
קאָרי,0,0
קארים,0,0
קארין,10,0
קארינוס,0,0
קארל,0,0
קארלאס,0,0
קארלסטרום,0,0
קארן,0,0
קארסון,0,0
קארפיו,0,0
קאשאניאן,0,0
קאשי,0,4
קבאני,0,0
קבהה,0,1
קבוס,0,0
קבלאוי,0,3
קבלן,0,1
קבלר,0,0
קבסה,0,1
קגאלמה,0,0
קגן,0,5
קדאדו,0,2
קדוש,0,19
קדח,0,2
קדיס,0,1
קדישזון,0,0
קדישמן,0,0
קדם,0,14
קדמאני,0,2
קדמון,0,1
קדמי,0,5
קדר,0,2
קדראי,0,0
קדרון,0,1
קדרי,0,1
קדש,0,2
קהלני,0,3
קהלת,0,0
קהן,0,2
קהת,0,7
קו,0,0
קואומו,0,0
קובה,0,0
קובהא,0,0
קובו,0,2
